sentence	sentence_id	locale	reason
இந்தப் பள்ளி Boston-ன் புறநகரில் Tremont Street-இல் Sargent Hall பகுதியில் அமைந்துள்ளது.	0723d08a40d78cb2eca16d258668edf8aed77321ed4bc04c065e6c47d5942ffe	ta	different-language
அவர் பஃப்பலோவில் உள்ள பைன் ஹில் கல்லறையில் அடக்கம் செய்யப்பட்டார்.	074885d54cbf27fdeefd00ef5eb3623d47d78cc60cf4ba65ef51f842e07b804b	ta	different-language
வடகிழக்கில் உள்ள மெல்லிய நீட்டிப்பில் ஓல்ட் ஸ்ட்ரீட் முழுவதும் அடங்கியுள்ளது.	0760a88e4fbd7929cbb982e4bd096190613b57ed38eb23c1e55f67eda17dba77	ta	different-language
பொறாமை கொண்ட ஃபெங், ஆர்வெண்டலைக் கொன்றுவிட்டு, அவருடைய மனைவியைத் தூக்கிச் சென்றார்.	06d749576202c3e57361bc1ebea42abedd7a31cf8e5627a4d1008c59e7a076e2	ta	different-language
இது ஐரோப்பா முதல் ஈரான் வரையிலான, மேற்கு யூரேசியாவின் பூர்வீகமாகும்.	0746d8dc0aa6fc417fc6a9125c475c669993a64459d14d01a2a3db91bc5d94d2	ta	different-language
White பாப்டிஸ்ட் மறைப் பரப்புநர் William A வின் மகன் ஆவார்.	05732f481bed21b8256b0625fd805fb83ea7f2178d0a8b0cb8401d3cea96920f	ta	different-language
உங்கள் ஆட்டத்தை தயவு செய்து மேம்படுத்திக் கொள்கிறீர்களா, Islanders?	0682cbfd54d6279eec232ebc036eaaba5f8fb83cfceb18fd758adafaec01228e	ta	different-language
கியூனிஃபார்ம் மாத்திரைகள் மற்றும் பாபிலோனிய வானியல் பற்றிய ஆய்வுகளுக்காக அவர் மிகவும் பாராட்டப்பட்டார்.	077f67533de3347bb8bca41756d073c5bf6075d62b24f436d8e4a0bdd002ebfc	ta	different-language
கேட்போரால் அங்கீகரிக்கப்படாத பெர்ரின் “கிளைடு பீட்டி நிகழ்ச்சியில்” கிளைட் பீட்டியைப் போல ஆள்மாறாட்டம் செய்தார்.	078237989def1fcf38d43edf2ae9d303eb958c269e23453f8acc660031a2e5b0	ta	difficult-pronounce
பயிற்சி வழக்கமாக தென்கிழக்கு Ford தீவு நெடுக துறைமுக பராமரிப்பில் பின்பற்றப்படும்.	07424a11f04b2ee51e52ff4b5ec73b4121517018435d5c59ecac56931b1604a9	ta	difficult-pronounce
அதை சர்போர்டுகளில் எதிர்ப்பாளர்கள் சந்தித்தனர், அவர்கள் படகுகளை ஓஹுவிற்கு திருப்பினர்.	065a5e66f623cd3464b903b1b98a35e3853eaa082bcdb963d3c917760df41489	ta	different-language
அந்த இரண்டாவது மாங்கா தொடரானது, வட அமெரிக்காவில் டோக்யோபாப் அவர்களால் உரிமம் அளிக்கப்பட்டது.	06682a559a41bce9a15689201e591f89408aeb5e99849213cf25eeb79e1ce07a	ta	different-language
Bessler மற்றும் அவர் இயந்திரம் கால ஓட்டத்தில் கரைந்துபோனது.	074d011daa6b7494f4e599eda96dcc55c9b2119e4514758f17b741524b013fa1	ta	different-language
கியர்வர்க் கேம்ஸின் ஜெஃப் பீட்டர்ஸ் விளையாட்டு தனிப்பட்டது மற்றும் உள்ளறிவு சார்ந்தது என குறிப்பிட்டு பாராட்டினார்.	071c5475db4db766b5d182fe44f9c94053bbab84fd64cb03c8d46602de51695a	ta	different-language
இது ஏராளமான வண்ணமயமான, மானுடவியல் பராண விலங்கு வகைகள் மற்றும் பல அற்புதமான உயிரினங்களின் தாயகமாகும்.	06999a882144880587dca78a0e1c74be58f1a8bec8c4d5aef8aef009284854a3	ta	difficult-pronounce
Rachmaninoff, Aaron Copland மற்றும் John Williams ஆகியோரின் இசை சமீபத்திய வெளியீடுகளில் உள்ளன.	025a6cd19763c1b12dfdaca90f29fd0b5a4220b25a213be5f35674de02753d53	ta	different-language
"வெளியிடப்படும் ""The Worm"" படத்தில் ஆங்கிலம், ஸ்வீடிஷ் மற்றும் பிரஞ்சு மொழிகளில் அறிமுகங்கள் மற்றும் விளக்க உரை இடம்பெற்றது."	079b2bf39c508af3cec0a0f7f41171ce82c9ac958fd1afabd55decbebdec9f14	ta	different-language
பேராசிரியர் சைமன் பெயின்ப்ரிட்ஜ், லூகாஸ் ஃபோஸ், ஆலிவர் நுசென் ஆகியோர் அவரது ஆசிரியர்களில் அடங்குவர்.	07b00287d48d174d8b5c5b89b18c2c7982c029e4041f19d638884093b640cd7c	ta	difficult-pronounce
ஜெருசலேத்தின் பெற்றோர் நேவோனுக்கு மனுவின் மூலம் தங்களது பள்ளிகளை மீண்டும் திறக்கும்படி கோரினர்.	0686187bf599321a566a67ab05476e92d046fdccabb91dd2fdb4928255232611	ta	different-language
மத்திய பொலோக்னாவிலுள்ள Palazzo Aldrovandi அந்தக் குடும்பத்தால் கட்டப்பட்டது.	076316504ebe25061254fd634afd78c159b324b1b327fe076352983b2c82d0fd	ta	different-language
ஃப்ளெமிஷ் இயக்கத்தைக் காண்க.	07b2bbdca22f39c54cfba6f67b21e0b85dcb2e5b02d2d586617feedf416c666f	ta	different-language
Grant தந்திரம் செய்து, Sheridan இன் கோரிக்கையின் மதிப்பை Meadeக்கு உணர்த்தினார்.	07738652e8c2cfcefde81c0649f0cfd27737cf48b6c8eb0cab2a5cf07eb8d2e7	ta	different-language
Bolland மேலும் பேராவல் கொண்ட திட்டத்தை வரைந்து துவங்கினார்.	0744d4a758415fd9fb0009a18af01a4b9d9e87563ab5e35c54f60b74df8ac0a9	ta	different-language
இந்தச் சமூகத்தில் விரிகுடாப் பைன்கள் முன்னாள் படைவீரர்கள் மருத்துவமனை மற்றும் விரிகுடாப் பைன்கள் தேசியக் கல்லறை ஆகியவை உள்ளன.	05a43af9f5005531fc495c55849529fd66323d8a941a35b4287b752491baf8eb	ta	difficult-pronounce
ஸ்கப்பர்னோங் நதி பெரும்பாலான வகை நீர்வழிகளுக்கும் திறந்திருக்கும்.	065e2a025825e4096d6b6f0bcbe16bb64386c03657eb0985418511b909296113	ta	different-language
‘Fiddle-de-dee’ ஆங்கிலம் அல்ல’, என Alice கடுமையாக பதிலளித்தாள்.	0709b64b3f610d2b97329c89e6b45fde9b911a12e9cb1a6a242ab46f592f28ad	ta	different-language
அத்தைக்கு வேலை செய்ய உதவி தேவை,மேலும் அவருக்கு பர்னபியின் உதவி தேவை என்றும் அவர் கூறுகிறார்.	068842f1421e56d10b2627f0d678f3918ad5dd642e14b3fdd54095952f156c0f	ta	different-language
உள்ளூர் வங்கியாளரான ஆர்.எம். ஜாய்ஸ் பெயரால் இந்த நகரம் பெயரிடப்பட்டது.	07a006159158570bdbf0127e7221279a501c954307c7f5dd5441923fd78a0da4	ta	different-language
இறைவன் மார்பியஸ்க்கு நூலா ஒரு மாய உலகு பரிசு.	075061058791e082d8dc29d185d6a27bb7bb5b675bb354058dc68b8909bb7ddc	ta	difficult-pronounce
எடின்பர்க் பல்கலைக்கழகம் மற்றும் லைடன் பல்கலைக்கழகத்தில் கல்வி பயின்றார்.	07098a9c58cc218947268d161db0c87e8d8ca8c3cf9cd18c3528af481709874e	ta	different-language
Geert Bourgeois தலைவராகத் தேர்ந்தெடுக்கப்பட்டார்.	063cda8094e5bcb86c77dc53e86ae9865a59f7d8bdea31b902db55ae1b77adb6	ta	different-language
கிழக்கு சியோக்ஸ் கவுண்டி தென்கிழக்கில் ஃபிலாய்ட் நதிக்கு செல்கிறது.	078c4a6628e0ad83df80723aa057f23b4466029b93a1a61472da0a1a77ceb1f5	ta	different-language
திறம்பட, வேறு எந்த மாணவர் அமைப்பாகவும் வாண்டர்பில்ட் தடகளமானது கருதப்படுகிறது.	07a8a8889d00f9535fb4b458d903f426aedfcaaf70e2591a57d4bac1d092b661	ta	difficult-pronounce
ஆல்டர்ஷாட்டில் உள்ள ராயல் கேரிசன் தேவாலயத்தில் ஸ்கார்லெட்டுக்கான நினைவிடம் நிறுவப்பட்டது.	0651ced79172c4121af365d71b8b3e5d22c39584d511d4c0373e353d90a31039	ta	different-language
